sku,bag_closure,bag_compartment,_store,_attribute_set,_type,_category,_root_category,_product_websites,art,blouse_color,blouse_fabric,bottom_color,bottom_fabric,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,dupatta_color,dupatta_fabric,fabric,featured,fit,gallery,gift_message_available,has_options,image,image_label,kurta_color,kurta_fabric,lehenga_color,lehenga_fabric,length,mage_featured_product,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,neck,news_from_date,news_to_date,occasion,options_container,our_brand,page_layout,pattern,price,required_options,saree_border,saree_color,saree_fabric,saree_style,short_description,size,sleeve,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,timershow,updated_at,url_key,url_path,visibility,weight,work,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,saree_work,style,stitching
KFFB31673,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31674,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31675,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31676,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31677,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31678,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31679,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31680,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31681,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31682,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31683,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31684,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31685,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31686,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31687,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31688,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31689,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31690,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31691,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31692,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Print work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Print,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31702,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Red,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Red,Chiffon,,,,,,,,,Off White,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Red color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31703,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Blue,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Blue,Chiffon,,,,,,,,,Off White,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Blue color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Off White color and salwar of Blue color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31704,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Yellow,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Red,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Red color and salwar of Yellow color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Red color and salwar of Yellow color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31705,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Blue,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Orange,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Blue color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Orange color and salwar of Blue color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31706,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Yellow,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Yellow color and salwar of Black color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31707,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Magenta,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Black color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Black color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31708,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Pink,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Black color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Pink color and salwar of Black color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31709,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Black,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Black,Chiffon,,,,,,,,,Blue,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Blue color and salwar of Black color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31710,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Yellow,Santoon,,,,,,,,,Semi-Stitched Straight suit with 2.5 meters Kurta 2.5 meters salwar and 2.25 meters dupatta dress material,Magenta,Chiffon,,,,,,,,,Magenta,Georgette,,,,,,,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Yellow color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Yellow color Online only at KraftStory,,4284,,,Straight style semi-stitched Salwar suit of kurta Magenta color and salwar of Yellow color,,,,,,Fabiona,,,3295,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1000,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Straight,Semi-Stitched
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31713,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Magenta,Net,,,,,,,,,Lehenga Suit Designer suit with 2.00 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,Blue,Net,,,,,,,,,Blue,Viscose,,,,,,,,Buy Designer style semi-stitched Salwar suit of kurta Blue color and salwar of Magenta color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Designer style semi-stitched Salwar suit of kurta Blue color and salwar of Magenta color Online only at KraftStory,,12462,,,Designer style semi-stitched Salwar suit of kurta Blue color and salwar of Magenta color,,,,,,Fabiona,,,9586,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lehenga Suit
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resham,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31714,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Bollywood Suits,Kraftstory Categories,base,,,,Blue,Net,,,,,,,,,Semi-Stitched Designer suit with 3 meters Kurta 3 meters salwar and 2.25 meters dupatta dress material,White,Net,,,,,,,,,Red,Net,,,,,,,,Buy Designer style semi-stitched Salwar suit of kurta Red color and salwar of Blue color Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Designer style semi-stitched Salwar suit of kurta Red color and salwar of Blue color Online only at KraftStory,,13892,,,Designer style semi-stitched Salwar suit of kurta Red color and salwar of Blue color,,,,,,Fabiona,,,10686,,,,,,<br>,,,,,,,,1,0,,,,,,,4,1500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Semi-Stitched
